pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
70 <pt<400 	4<chiso range<9 	91.2492	6.02947	66.6683	4.21658	2.47033e-323	1.2391	inf
70 <pt<400 	4<chiso range<10 	91.2492	6.02947	66.6683	3.96214	2.47033e-323	1.49466	inf
70 <pt<400 	4<chiso range<11 	91.2492	6.02947	66.6683	4.6088	2.47033e-323	0.891239	inf
70 <pt<400 	4<chiso range<12 	91.2492	6.02947	66.6683	4.57626	2.47033e-323	0.934811	inf
70 <pt<400 	4<chiso range<13 	91.2492	6.02947	66.6683	4.98647	2.47033e-323	0.656408	inf
70 <pt<400 	5<chiso range<10 	91.2492	6.02947	66.6683	3.6169	2.47033e-323	1.87326	inf
70 <pt<400 	5<chiso range<11 	91.2492	6.02947	66.6683	4.52181	2.47033e-323	0.929026	inf
70 <pt<400 	5<chiso range<12 	91.2492	6.02947	66.6683	4.49302	2.47033e-323	1.04237	inf
70 <pt<400 	5<chiso range<13 	91.2492	6.02947	66.6683	4.88863	2.47033e-323	0.723236	inf
70 <pt<400 	6<chiso range<11 	91.2492	6.02947	66.6683	5.59862	2.47033e-323	0.237446	inf
70 <pt<400 	6<chiso range<12 	91.2492	6.02947	66.6683	5.2885	2.47033e-323	0.404782	inf
70 <pt<400 	6<chiso range<13 	91.2492	6.02947	66.6683	5.81266	2.47033e-323	0.107029	inf
70 <pt<400 	7<chiso range<12 	91.2492	6.02947	66.6683	5.11929	2.47033e-323	0.461372	inf
70 <pt<400 	7<chiso range<13 	91.2492	6.02947	66.6683	5.62452	2.47033e-323	0.207406	inf
70 <pt<400 	8<chiso range<13 	91.2492	6.02947	66.6683	6.14839	2.47033e-323	0.0576328	inf
#######################################################################################
